time_SN_vis, pmt_vis,x_vis,y_vis,z_vis,event_vis
2317167.34621, 117.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.35035, 117.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.33221, 118.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.30947, 119.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2317167.34173, 119.0, 260.36227568, -486.829580394, 103.260500405, 926.0
2318031.5412, 71.0, 295.29583591, -640.339501973, 0.408821383957, 927.0
2318031.58284, 84.0, 295.29583591, -640.339501973, 0.408821383957, 927.0
2318031.53974, 113.0, 295.29583591, -640.339501973, 0.408821383957, 927.0
2320412.09947, 10.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320412.0147, 28.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320412.10305, 31.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320412.0566, 33.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320412.1477, 47.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320411.9758, 50.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320412.01916, 55.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320412.02878, 57.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320412.25013, 73.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320411.98138, 73.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320412.05144, 77.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320412.00431, 91.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2320412.18017, 111.0, 36.4999636433, -373.357149176, 621.677456072, 928.0
2322716.52699, 6.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.49911, 26.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.46341, 40.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.51161, 43.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.47783, 54.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.54299, 55.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.48853, 56.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.44387, 65.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.4643, 67.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.45296, 75.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.4763, 80.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.4959, 81.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.42032, 82.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.48641, 83.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.47602, 84.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.44638, 84.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.42586, 84.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.50648, 85.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.49223, 85.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.42432, 85.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.46424, 86.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.49753, 87.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.56345, 88.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.50459, 93.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.44444, 95.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.44032, 100.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.44101, 100.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.45357, 100.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.42901, 101.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.44801, 102.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.47436, 104.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.45529, 105.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.46666, 105.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.42933, 106.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.45891, 107.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.47364, 108.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.44286, 109.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.45175, 110.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.45729, 111.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.58214, 113.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.4752, 117.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2322716.48744, 118.0, 220.326315479, 386.200155687, 163.147801843, 929.0
2325472.86607, 28.0, 41.4960598345, -67.2543780243, 505.395063201, 930.0
2325472.89118, 28.0, 41.4960598345, -67.2543780243, 505.395063201, 930.0
2325473.00353, 74.0, 41.4960598345, -67.2543780243, 505.395063201, 930.0
2325472.90311, 76.0, 41.4960598345, -67.2543780243, 505.395063201, 930.0
2325472.89399, 87.0, 41.4960598345, -67.2543780243, 505.395063201, 930.0
2325472.84098, 90.0, 41.4960598345, -67.2543780243, 505.395063201, 930.0
2325472.84942, 91.0, 41.4960598345, -67.2543780243, 505.395063201, 930.0
2325472.84121, 91.0, 41.4960598345, -67.2543780243, 505.395063201, 930.0
2325472.91193, 111.0, 41.4960598345, -67.2543780243, 505.395063201, 930.0
2325472.86929, 113.0, 41.4960598345, -67.2543780243, 505.395063201, 930.0
2327534.41774, 49.0, 115.489621283, 570.681264375, 213.451457448, 931.0
2327534.38681, 61.0, 115.489621283, 570.681264375, 213.451457448, 931.0
2327534.40232, 67.0, 115.489621283, 570.681264375, 213.451457448, 931.0
2327534.41909, 82.0, 115.489621283, 570.681264375, 213.451457448, 931.0
2327534.46751, 83.0, 115.489621283, 570.681264375, 213.451457448, 931.0
2327534.45427, 84.0, 115.489621283, 570.681264375, 213.451457448, 931.0
2327534.4531, 91.0, 115.489621283, 570.681264375, 213.451457448, 931.0
2327534.42972, 102.0, 115.489621283, 570.681264375, 213.451457448, 931.0
2327534.49892, 103.0, 115.489621283, 570.681264375, 213.451457448, 931.0
2327534.39754, 111.0, 115.489621283, 570.681264375, 213.451457448, 931.0
2330700.40743, 3.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.44911, 6.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.58648, 7.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.38841, 8.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.4199, 8.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.47221, 8.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.3715, 11.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.39158, 11.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.42466, 12.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.56393, 12.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.44206, 14.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.39405, 14.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.36865, 15.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.38554, 15.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.41013, 16.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.38384, 16.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330701.91425, 17.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.37155, 17.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.35878, 18.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.42096, 19.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.37207, 19.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.5609, 19.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.42859, 21.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.41008, 21.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330702.66858, 22.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.50717, 24.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.86406, 25.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.37451, 26.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330701.07602, 28.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.8668, 29.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.76771, 29.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.38944, 29.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.61329, 30.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.37689, 30.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.4096, 31.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.58754, 32.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.67519, 33.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.39036, 33.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.44995, 34.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.44816, 35.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.50475, 35.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.46388, 35.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.4642, 36.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.36542, 36.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.41162, 36.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.40439, 36.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.4041, 36.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.37509, 36.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.44206, 37.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.86786, 38.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.43339, 38.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.37747, 38.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.36928, 38.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.3611, 38.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.38305, 39.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330701.02774, 43.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.50252, 46.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.38049, 48.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.45283, 49.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.40861, 49.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.45816, 50.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.39434, 52.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330702.04554, 52.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330701.00873, 53.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.37157, 54.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.36686, 55.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.36082, 55.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.39361, 55.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.37089, 57.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.56959, 58.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.39216, 59.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330701.1878, 59.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.39938, 64.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.67284, 68.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.39099, 73.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.43526, 73.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.38648, 74.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.37659, 75.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330701.71057, 79.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.57061, 85.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330701.25341, 87.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.38003, 92.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.37411, 93.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330702.80377, 94.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.40917, 99.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.40941, 99.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.66302, 100.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.42885, 111.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.42765, 112.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.39418, 116.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.39516, 116.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.81227, 118.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2330700.41068, 118.0, 349.0934167, -395.140734319, 1049.42295208, 932.0
2334723.83349, 10.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.93258, 11.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.78423, 12.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.87615, 13.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.861, 24.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.82934, 25.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.81337, 30.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.78995, 38.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.85444, 56.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.82771, 67.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.8106, 69.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.86606, 70.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.89526, 72.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.83494, 95.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2334723.84498, 117.0, 86.0881883325, -238.870812014, 1051.65149217, 933.0
2335626.17764, 1.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.99936, 2.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.97479, 4.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.98538, 4.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.14021, 6.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.96204, 6.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.07314, 11.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.97797, 12.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.02079, 13.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.9754, 13.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.97259, 15.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.03978, 15.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.99899, 19.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.95591, 25.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.03319, 25.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.02604, 26.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.98499, 32.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.01893, 33.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.02005, 34.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.97451, 35.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.06103, 38.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335625.98455, 38.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.07875, 46.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.02685, 49.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.02516, 78.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2335626.07149, 111.0, 117.722350955, 6.3153220152, 1272.48893744, 934.0
2338795.97146, 65.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.96748, 66.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.97275, 74.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338796.06788, 78.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.93883, 84.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.97023, 87.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.94709, 88.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.96411, 89.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.9443, 102.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.96364, 102.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.92883, 103.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.95322, 106.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.94511, 106.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.92269, 107.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.95168, 109.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.93305, 113.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338796.00234, 113.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2338795.93318, 114.0, 267.86784735, 63.6470196662, 74.4301183326, 935.0
2341577.35921, 5.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.31524, 10.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.47458, 10.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.37279, 14.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.35503, 14.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.36422, 19.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.34731, 32.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.32534, 32.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.36612, 33.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.30888, 34.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.44656, 36.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.35718, 45.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.37865, 48.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.29827, 51.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.4574, 51.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.37183, 54.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.3615, 55.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.38033, 57.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.37296, 61.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.32526, 62.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.33145, 69.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.35404, 70.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.3662, 74.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.34432, 75.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.29145, 77.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.31956, 79.0, 172.143567088, -207.299057629, 796.174612955, 936.0
2341577.47628, 82.0, 172.143567088, -207.299057629, 796.174612955, 936.0
